user_a_name,user_a_city,user_a_intent,user_b_name,user_b_city,user_b_intent,matchPercentage,totalScore,breakdown_setup1,breakdown_setup2,breakdown_setup3,breakdown_setup4
Burak Kilic,Istanbul,open_to_relationship,Zeynep Erdogan,Istanbul,open_to_relationship,8,28,-5,20,23,-10
Burak Kilic,Istanbul,open_to_relationship,Tugce Ozturk,Istanbul,open_to_relationship,43,155,5,30,60,60
Oguz Celik,Istanbul,keeping_it_casual,Yasemin Erdogan,Istanbul,keeping_it_casual,4,15,-10,40,-5,-10
Oguz Celik,Istanbul,keeping_it_casual,Melis Aydin,Istanbul,keeping_it_casual,13,48,-10,23,45,-10
Oguz Celik,Istanbul,keeping_it_casual,Sinem Kurt,Istanbul,keeping_it_casual,28,100,0,30,70,0
Oguz Celik,Istanbul,keeping_it_casual,Ece Sahin,Istanbul,keeping_it_casual,4,15,-10,40,-5,-10
Oguz Celik,Istanbul,keeping_it_casual,Derya Sahin,Istanbul,not_sure_yet,11,40,10,10,30,-10
Oguz Celik,Istanbul,keeping_it_casual,Buse Aksoy,Istanbul,not_sure_yet,11,38,0,10,38,-10
Oguz Celik,Istanbul,keeping_it_casual,Selin Kaya,Istanbul,keeping_it_casual,30,108,0,33,75,0
Oguz Celik,Istanbul,keeping_it_casual,Pelin Polat,Istanbul,keeping_it_casual,9,31,-20,28,33,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Emre Kaya,Istanbul,keeping_it_casual,18,66,-10,23,-5,58
Yasemin Erdogan,Istanbul,keeping_it_casual,Deniz Ozdemir,Istanbul,keeping_it_casual,23,81,0,33,0,48
Yasemin Erdogan,Istanbul,keeping_it_casual,Burak Kaya,Istanbul,keeping_it_casual,-3,-10,-30,35,-5,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Can Kilic,Istanbul,not_sure_yet,-1,-5,0,10,-5,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Burak Polat,Istanbul,keeping_it_casual,16,58,-10,30,-5,43
Yasemin Erdogan,Istanbul,keeping_it_casual,Furkan Tekin,Istanbul,not_sure_yet,23,83,10,10,-5,68
Yasemin Erdogan,Istanbul,keeping_it_casual,Berk Kurt,Istanbul,not_sure_yet,11,38,-10,10,-5,43
Yasemin Erdogan,Istanbul,keeping_it_casual,Ahmet Kilic,Istanbul,keeping_it_casual,5,18,0,28,0,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Umut Demir,Istanbul,keeping_it_casual,23,81,0,23,-5,63
Yasemin Erdogan,Istanbul,keeping_it_casual,Eren Dogan,Istanbul,keeping_it_casual,14,51,-30,23,-5,63
Yasemin Erdogan,Istanbul,keeping_it_casual,Kerem Aksoy,Istanbul,not_sure_yet,19,68,0,10,-5,63
Yasemin Erdogan,Istanbul,keeping_it_casual,Tolga Aydin,Istanbul,keeping_it_casual,-1,-2,-10,23,-5,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Deniz Koc,Istanbul,not_sure_yet,18,63,-10,10,-5,68
Yasemin Erdogan,Istanbul,keeping_it_casual,Mehmet Kurt,Istanbul,not_sure_yet,4,13,-20,10,0,23
Yasemin Erdogan,Istanbul,keeping_it_casual,Serkan Tekin,Istanbul,keeping_it_casual,11,41,0,23,-5,23
Yasemin Erdogan,Istanbul,keeping_it_casual,Burak Yildiz,Istanbul,not_sure_yet,0,0,0,10,0,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Arda Aslan,Istanbul,not_sure_yet,-4,-15,-10,10,-5,-10
Yasemin Erdogan,Istanbul,keeping_it_casual,Furkan Erdogan,Istanbul,keeping_it_casual,18,63,-20,30,-5,58
Yasemin Erdogan,Istanbul,keeping_it_casual,Oguz Kurt,Istanbul,keeping_it_casual,17,61,-20,23,-5,63
Emre Kaya,Istanbul,keeping_it_casual,Melis Aydin,Istanbul,keeping_it_casual,34,121,-10,23,33,75
Emre Kaya,Istanbul,keeping_it_casual,Sinem Kurt,Istanbul,keeping_it_casual,16,56,0,23,43,-10
Emre Kaya,Istanbul,keeping_it_casual,Ece Sahin,Istanbul,keeping_it_casual,23,81,-10,23,-5,73
Emre Kaya,Istanbul,keeping_it_casual,Derya Sahin,Istanbul,not_sure_yet,18,66,10,10,18,28
Emre Kaya,Istanbul,keeping_it_casual,Buse Aksoy,Istanbul,not_sure_yet,26,95,0,10,15,70
Emre Kaya,Istanbul,keeping_it_casual,Deniz Koc,Istanbul,not_sure_yet,42,150,10,10,45,85
Emre Kaya,Istanbul,keeping_it_casual,Selin Kaya,Istanbul,keeping_it_casual,13,46,-10,23,43,-10
Emre Kaya,Istanbul,keeping_it_casual,Pelin Polat,Istanbul,keeping_it_casual,38,136,-10,28,35,83
Emre Kaya,Istanbul,keeping_it_casual,Oguz Kurt,Istanbul,keeping_it_casual,28,100,-10,30,40,40
Furkan Tekin,Istanbul,open_to_relationship,Zeynep Karaca,Istanbul,open_to_relationship,33,120,-10,40,30,60
Furkan Tekin,Istanbul,open_to_relationship,Tugce Tekin,Istanbul,open_to_relationship,20,73,5,30,48,-10
Furkan Tekin,Istanbul,open_to_relationship,Ahmet Yildiz,Istanbul,open_to_relationship,26,93,0,20,40,33
Furkan Tekin,Istanbul,open_to_relationship,Asli Kurt,Istanbul,open_to_relationship,20,73,-5,40,48,-10
Furkan Tekin,Istanbul,open_to_relationship,Derya Koc,Istanbul,open_to_relationship,17,60,5,40,25,-10
Furkan Tekin,Istanbul,open_to_relationship,Aylin Arslan,Istanbul,open_to_relationship,44,160,5,40,55,60
Furkan Tekin,Istanbul,open_to_relationship,Derya Sahin,Istanbul,not_sure_yet,25,91,-5,10,43,43
Furkan Tekin,Istanbul,open_to_relationship,Buse Aksoy,Istanbul,not_sure_yet,28,100,-5,10,60,35
Furkan Tekin,Istanbul,open_to_relationship,Deniz Koc,Istanbul,not_sure_yet,21,75,5,10,25,35
Furkan Tekin,Istanbul,open_to_relationship,Ahmet Ozturk,Istanbul,open_to_relationship,23,83,-15,40,33,25
Furkan Tekin,Istanbul,open_to_relationship,Gizem Sahin,Istanbul,open_to_relationship,14,50,0,30,-5,25
Furkan Tekin,Istanbul,open_to_relationship,Zeynep Erdogan,Istanbul,open_to_relationship,21,75,5,30,50,-10
Furkan Tekin,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,3,10,-5,30,-5,-10
Furkan Tekin,Istanbul,open_to_relationship,Tugce Ozturk,Istanbul,open_to_relationship,33,118,-5,40,53,30
Zeynep Karaca,Istanbul,open_to_relationship,Can Kilic,Istanbul,not_sure_yet,11,40,0,10,40,-10
Zeynep Karaca,Istanbul,open_to_relationship,Eren Koc,Istanbul,open_to_relationship,31,113,-10,30,20,73
Zeynep Karaca,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,not_sure_yet,32,115,0,10,55,50
Zeynep Karaca,Istanbul,open_to_relationship,Berk Kurt,Istanbul,not_sure_yet,30,108,-10,10,48,60
Zeynep Karaca,Istanbul,open_to_relationship,Mehmet Ozturk,Istanbul,open_to_relationship,21,75,-20,30,40,25
Zeynep Karaca,Istanbul,open_to_relationship,Ahmet Yildiz,Istanbul,open_to_relationship,40,143,0,30,35,78
Zeynep Karaca,Istanbul,open_to_relationship,Arda Koc,Istanbul,open_to_relationship,38,136,-30,40,43,83
Zeynep Karaca,Istanbul,open_to_relationship,Furkan Arslan,Istanbul,open_to_relationship,16,58,0,20,48,-10
Zeynep Karaca,Istanbul,open_to_relationship,Ege Kaya,Istanbul,open_to_relationship,34,123,10,20,23,70
Zeynep Karaca,Istanbul,open_to_relationship,Kaan Tekin,Istanbul,open_to_relationship,24,88,-10,30,20,48
Zeynep Karaca,Istanbul,open_to_relationship,Baris Tekin,Istanbul,open_to_relationship,12,43,-30,40,43,-10
Zeynep Karaca,Istanbul,open_to_relationship,Kerem Aksoy,Istanbul,not_sure_yet,32,115,-10,10,45,70
Zeynep Karaca,Istanbul,open_to_relationship,Deniz Koc,Istanbul,not_sure_yet,26,95,-20,10,50,55
Zeynep Karaca,Istanbul,open_to_relationship,Ahmet Ozturk,Istanbul,open_to_relationship,24,88,-30,40,18,60
Zeynep Karaca,Istanbul,open_to_relationship,Mehmet Kurt,Istanbul,not_sure_yet,4,15,-20,10,-5,30
Zeynep Karaca,Istanbul,open_to_relationship,Mert Sahin,Istanbul,open_to_relationship,15,55,-10,30,-5,40
Zeynep Karaca,Istanbul,open_to_relationship,Tolga Yilmaz,Istanbul,open_to_relationship,18,65,-20,20,25,40
Zeynep Karaca,Istanbul,open_to_relationship,Burak Yildiz,Istanbul,not_sure_yet,-4,-15,-10,10,-5,-10
Zeynep Karaca,Istanbul,open_to_relationship,Arda Aslan,Istanbul,not_sure_yet,13,45,-20,10,65,-10
Zeynep Karaca,Istanbul,open_to_relationship,Ilke Ozdemir,Istanbul,open_to_relationship,7,25,0,40,-5,-10
Zeynep Karaca,Istanbul,open_to_relationship,Can Yildiz,Istanbul,open_to_relationship,30,108,0,40,-5,73
Zeynep Karaca,Istanbul,open_to_relationship,Deniz Arslan,Istanbul,open_to_relationship,44,158,10,30,40,78
Zeynep Karaca,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,7,25,0,40,-5,-10
Deniz Ozdemir,Istanbul,keeping_it_casual,Melis Aydin,Istanbul,keeping_it_casual,25,90,5,30,-5,60
Deniz Ozdemir,Istanbul,keeping_it_casual,Sinem Kurt,Istanbul,keeping_it_casual,1,3,-5,23,-5,-10
Deniz Ozdemir,Istanbul,keeping_it_casual,Ece Sahin,Istanbul,keeping_it_casual,13,46,-25,33,0,38
Deniz Ozdemir,Istanbul,keeping_it_casual,Derya Sahin,Istanbul,not_sure_yet,4,13,-15,10,-5,23
Deniz Ozdemir,Istanbul,keeping_it_casual,Buse Aksoy,Istanbul,not_sure_yet,6,20,-15,10,-5,30
Deniz Ozdemir,Istanbul,keeping_it_casual,Selin Kaya,Istanbul,keeping_it_casual,3,10,-15,40,-5,-10
Deniz Ozdemir,Istanbul,keeping_it_casual,Pelin Polat,Istanbul,keeping_it_casual,27,98,5,35,-5,63
Can Tekin,Ankara,not_sure_yet,Yasemin Kilic,Ankara,not_sure_yet,3,10,5,15,0,-10
Can Tekin,Ankara,not_sure_yet,Yusuf Tekin,Ankara,keeping_it_casual,21,75,15,10,-5,55
Can Tekin,Ankara,not_sure_yet,Aylin Kilic,Ankara,just_friends,-6,-20,-15,10,-5,-10
Can Tekin,Ankara,not_sure_yet,Naz Aydin,Ankara,open_to_relationship,27,98,15,10,0,73
Can Tekin,Ankara,not_sure_yet,Lara Polat,Ankara,not_sure_yet,24,88,5,15,-5,73
Can Tekin,Ankara,not_sure_yet,Merve Erdogan,Ankara,open_to_relationship,11,40,10,10,-5,25
Can Tekin,Ankara,not_sure_yet,Seda Yilmaz,Ankara,open_to_relationship,24,85,-5,10,0,80
Can Tekin,Ankara,not_sure_yet,Umut Arslan,Ankara,just_friends,-3,-10,-5,10,-5,-10
Can Tekin,Ankara,not_sure_yet,Selin Kaya,Ankara,keeping_it_casual,17,60,5,10,-5,50
Can Tekin,Ankara,not_sure_yet,Pelin Yildiz,Ankara,open_to_relationship,13,45,5,10,-5,35
Serkan Ozturk,Ankara,keeping_it_casual,Yasemin Kilic,Ankara,not_sure_yet,-4,-15,-15,10,0,-10
Serkan Ozturk,Ankara,keeping_it_casual,Lara Polat,Ankara,not_sure_yet,23,83,5,10,-5,73
Serkan Ozturk,Ankara,keeping_it_casual,Selin Kaya,Ankara,keeping_it_casual,33,118,5,23,-5,95
Burak Kaya,Istanbul,keeping_it_casual,Melis Aydin,Istanbul,keeping_it_casual,10,36,-20,28,38,-10
Burak Kaya,Istanbul,keeping_it_casual,Sinem Kurt,Istanbul,keeping_it_casual,23,83,-20,35,68,0
Burak Kaya,Istanbul,keeping_it_casual,Ece Sahin,Istanbul,keeping_it_casual,6,20,0,35,-5,-10
Burak Kaya,Istanbul,keeping_it_casual,Derya Sahin,Istanbul,not_sure_yet,8,28,0,10,28,-10
Burak Kaya,Istanbul,keeping_it_casual,Buse Aksoy,Istanbul,not_sure_yet,8,30,-10,10,40,-10
Burak Kaya,Istanbul,keeping_it_casual,Selin Kaya,Istanbul,keeping_it_casual,31,111,10,28,73,0
Burak Kaya,Istanbul,keeping_it_casual,Pelin Polat,Istanbul,keeping_it_casual,9,33,-30,33,40,-10
Can Kilic,Istanbul,not_sure_yet,Selin Kurt,Istanbul,just_friends,26,93,0,10,93,-10
Can Kilic,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,18,63,-10,10,63,0
Can Kilic,Istanbul,not_sure_yet,Seda Aslan,Istanbul,just_friends,8,28,0,10,18,0
Can Kilic,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,-1,-5,0,10,-5,-10
Can Kilic,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,8,30,0,10,30,-10
Can Kilic,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,15,53,-10,10,63,-10
Can Kilic,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,22,78,10,10,68,-10
Can Kilic,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,18,63,-10,10,63,0
Can Kilic,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,14,50,-10,10,50,0
Can Kilic,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,26,95,10,10,85,-10
Can Kilic,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,12,43,0,10,33,0
Can Kilic,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,13,45,-10,10,45,0
Can Kilic,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,-10,-35,-30,10,-5,-10
Can Kilic,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,12,43,-20,15,58,-10
Can Kilic,Istanbul,not_sure_yet,Buse Aksoy,Istanbul,not_sure_yet,15,55,-10,15,60,-10
Can Kilic,Istanbul,not_sure_yet,Gizem Sahin,Istanbul,open_to_relationship,1,5,10,10,-5,-10
Can Kilic,Istanbul,not_sure_yet,Aylin Ozdemir,Istanbul,just_friends,13,48,0,10,38,0
Can Kilic,Istanbul,not_sure_yet,Selin Kaya,Istanbul,keeping_it_casual,11,38,-20,10,48,0
Can Kilic,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,13,45,10,10,25,0
Can Kilic,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,18,65,0,10,65,-10
Can Kilic,Istanbul,not_sure_yet,Derya Aslan,Istanbul,just_friends,19,70,-10,10,70,0
Can Kilic,Istanbul,not_sure_yet,Tugce Ozturk,Istanbul,open_to_relationship,12,43,0,10,43,-10
Selin Kurt,Istanbul,just_friends,Deniz Kaya,Istanbul,just_friends,34,123,5,40,30,48
Selin Kurt,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,9,33,-30,30,43,-10
Selin Kurt,Istanbul,just_friends,Furkan Tekin,Istanbul,not_sure_yet,41,146,0,25,53,68
Selin Kurt,Istanbul,just_friends,Berk Kurt,Istanbul,not_sure_yet,31,113,-10,10,70,43
Selin Kurt,Istanbul,just_friends,Yusuf Aksoy,Istanbul,just_friends,27,96,5,30,23,38
Selin Kurt,Istanbul,just_friends,Ekin Tekin,Istanbul,just_friends,24,88,-20,25,40,43
Selin Kurt,Istanbul,just_friends,Oguz Kilic,Istanbul,just_friends,34,121,0,30,33,58
Selin Kurt,Istanbul,just_friends,Kerem Aksoy,Istanbul,not_sure_yet,41,146,0,10,73,63
Selin Kurt,Istanbul,just_friends,Burak Ozdemir,Istanbul,just_friends,44,160,-10,25,80,65
Selin Kurt,Istanbul,just_friends,Deniz Koc,Istanbul,not_sure_yet,31,111,-15,10,48,68
Selin Kurt,Istanbul,just_friends,Mehmet Kurt,Istanbul,not_sure_yet,4,13,-15,10,-5,23
Selin Kurt,Istanbul,just_friends,Eren Yilmaz,Istanbul,just_friends,18,65,-10,40,45,-10
Selin Kurt,Istanbul,just_friends,Burak Demir,Istanbul,just_friends,-1,-5,-25,35,-5,-10
Selin Kurt,Istanbul,just_friends,Burak Yildiz,Istanbul,not_sure_yet,-4,-15,-10,10,-5,-10
Selin Kurt,Istanbul,just_friends,Arda Aslan,Istanbul,not_sure_yet,5,18,-20,10,38,-10
Selin Kurt,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,13,45,5,30,20,-10
Selin Kurt,Istanbul,just_friends,Mehmet Erdogan,Istanbul,just_friends,29,106,0,25,33,48
Tugce Tekin,Istanbul,open_to_relationship,Eren Koc,Istanbul,open_to_relationship,23,83,15,40,38,-10
Tugce Tekin,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,not_sure_yet,19,68,-5,10,73,-10
Tugce Tekin,Istanbul,open_to_relationship,Berk Kurt,Istanbul,not_sure_yet,10,35,5,10,30,-10
Tugce Tekin,Istanbul,open_to_relationship,Mehmet Ozturk,Istanbul,open_to_relationship,8,28,5,30,3,-10
Tugce Tekin,Istanbul,open_to_relationship,Ahmet Yildiz,Istanbul,open_to_relationship,11,38,0,30,18,-10
Tugce Tekin,Istanbul,open_to_relationship,Asli Kurt,Istanbul,open_to_relationship,40,145,5,20,120,0
Tugce Tekin,Istanbul,open_to_relationship,Arda Koc,Istanbul,open_to_relationship,17,60,5,30,35,-10
Tugce Tekin,Istanbul,open_to_relationship,Furkan Arslan,Istanbul,open_to_relationship,18,65,-5,40,30,0
Tugce Tekin,Istanbul,open_to_relationship,Ege Kaya,Istanbul,open_to_relationship,15,55,-15,20,60,-10
Tugce Tekin,Istanbul,open_to_relationship,Kaan Tekin,Istanbul,open_to_relationship,8,28,0,20,18,-10
Tugce Tekin,Istanbul,open_to_relationship,Baris Tekin,Istanbul,open_to_relationship,15,55,-10,30,35,0
Tugce Tekin,Istanbul,open_to_relationship,Kerem Aksoy,Istanbul,not_sure_yet,13,48,5,10,43,-10
Tugce Tekin,Istanbul,open_to_relationship,Derya Sahin,Istanbul,not_sure_yet,22,80,5,10,75,-10
Tugce Tekin,Istanbul,open_to_relationship,Deniz Koc,Istanbul,not_sure_yet,20,73,10,10,63,-10
Tugce Tekin,Istanbul,open_to_relationship,Ahmet Ozturk,Istanbul,open_to_relationship,26,95,-5,40,70,-10
Tugce Tekin,Istanbul,open_to_relationship,Mehmet Kurt,Istanbul,not_sure_yet,1,5,10,10,-5,-10
Tugce Tekin,Istanbul,open_to_relationship,Mert Sahin,Istanbul,open_to_relationship,13,45,20,40,-5,-10
Tugce Tekin,Istanbul,open_to_relationship,Tolga Yilmaz,Istanbul,open_to_relationship,23,83,0,50,43,-10
Tugce Tekin,Istanbul,open_to_relationship,Zeynep Erdogan,Istanbul,open_to_relationship,16,58,-5,40,23,0
Tugce Tekin,Istanbul,open_to_relationship,Burak Yildiz,Istanbul,not_sure_yet,4,15,10,10,-5,0
Tugce Tekin,Istanbul,open_to_relationship,Arda Aslan,Istanbul,not_sure_yet,24,88,0,10,78,0
Tugce Tekin,Istanbul,open_to_relationship,Ilke Ozdemir,Istanbul,open_to_relationship,6,20,-5,30,-5,0
Tugce Tekin,Istanbul,open_to_relationship,Can Yildiz,Istanbul,open_to_relationship,7,25,10,30,-5,-10
Tugce Tekin,Istanbul,open_to_relationship,Deniz Arslan,Istanbul,open_to_relationship,13,48,-15,20,53,-10
Tugce Tekin,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,6,20,-15,40,-5,0
Tugce Tekin,Istanbul,open_to_relationship,Tugce Ozturk,Istanbul,open_to_relationship,19,70,-15,40,55,-10
Seda Aslan,Istanbul,just_friends,Deniz Kaya,Istanbul,just_friends,28,100,-10,30,90,-10
Seda Aslan,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,18,63,-5,30,38,0
Seda Aslan,Istanbul,just_friends,Furkan Tekin,Istanbul,not_sure_yet,18,63,-5,25,53,-10
Seda Aslan,Istanbul,just_friends,Berk Kurt,Istanbul,not_sure_yet,13,45,5,10,40,-10
Seda Aslan,Istanbul,just_friends,Yusuf Aksoy,Istanbul,just_friends,19,68,-5,30,53,-10
Seda Aslan,Istanbul,just_friends,Ekin Tekin,Istanbul,just_friends,29,105,5,35,75,-10
Seda Aslan,Istanbul,just_friends,Oguz Kilic,Istanbul,just_friends,29,103,5,40,68,-10
Seda Aslan,Istanbul,just_friends,Kerem Aksoy,Istanbul,not_sure_yet,13,48,15,10,33,-10
Seda Aslan,Istanbul,just_friends,Burak Ozdemir,Istanbul,just_friends,17,60,10,35,25,-10
Seda Aslan,Istanbul,just_friends,Deniz Koc,Istanbul,not_sure_yet,13,48,5,10,43,-10
Seda Aslan,Istanbul,just_friends,Mehmet Kurt,Istanbul,not_sure_yet,-3,-10,-5,10,-5,-10
Seda Aslan,Istanbul,just_friends,Eren Yilmaz,Istanbul,just_friends,19,70,5,30,35,0
Seda Aslan,Istanbul,just_friends,Burak Demir,Istanbul,just_friends,3,10,-20,35,-5,0
Seda Aslan,Istanbul,just_friends,Burak Yildiz,Istanbul,not_sure_yet,7,25,10,20,-5,0
Seda Aslan,Istanbul,just_friends,Arda Aslan,Istanbul,not_sure_yet,19,68,0,10,58,0
Seda Aslan,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,35,125,0,40,85,0
Seda Aslan,Istanbul,just_friends,Mehmet Erdogan,Istanbul,just_friends,29,103,5,35,73,-10
Serkan Dogan,Izmir,just_friends,Asli Aksoy,Izmir,just_friends,22,80,0,25,65,-10
Serkan Dogan,Izmir,just_friends,Asli Aydin,Izmir,just_friends,22,80,5,30,45,0
Serkan Dogan,Izmir,just_friends,Aylin Celik,Izmir,not_sure_yet,18,65,5,25,35,0
Serkan Dogan,Izmir,just_friends,Irem Dogan,Izmir,not_sure_yet,-3,-10,-5,10,-5,-10
Serkan Dogan,Izmir,just_friends,Tugce Polat,Izmir,not_sure_yet,8,28,-10,10,28,0
Deniz Kaya,Istanbul,just_friends,Derya Ozturk,Istanbul,just_friends,15,53,-10,30,-5,38
Deniz Kaya,Istanbul,just_friends,Aylin Polat,Istanbul,just_friends,48,171,0,40,78,53
Deniz Kaya,Istanbul,just_friends,Elif Aydin,Istanbul,just_friends,38,135,-20,50,45,60
Deniz Kaya,Istanbul,just_friends,Derya Ozdemir,Istanbul,just_friends,6,23,-5,25,13,-10
Deniz Kaya,Istanbul,just_friends,Derya Sahin,Istanbul,not_sure_yet,15,53,-20,10,40,23
Deniz Kaya,Istanbul,just_friends,Buse Aksoy,Istanbul,not_sure_yet,15,53,-20,10,23,40
Deniz Kaya,Istanbul,just_friends,Aylin Ozdemir,Istanbul,just_friends,17,60,0,40,30,-10
Deniz Kaya,Istanbul,just_friends,Ekin Aksoy,Istanbul,just_friends,36,130,-25,35,90,30
Deniz Kaya,Istanbul,just_friends,Derya Aslan,Istanbul,just_friends,16,58,-15,40,43,-10
Serkan Karaca,Ankara,open_to_relationship,Yasemin Kilic,Ankara,not_sure_yet,3,10,5,10,-5,0
Serkan Karaca,Ankara,open_to_relationship,Naz Aydin,Ankara,open_to_relationship,0,0,-15,30,-5,-10
Serkan Karaca,Ankara,open_to_relationship,Lara Polat,Ankara,not_sure_yet,13,48,-5,10,53,-10
Serkan Karaca,Ankara,open_to_relationship,Merve Erdogan,Ankara,open_to_relationship,15,53,-10,40,33,-10
Serkan Karaca,Ankara,open_to_relationship,Seda Yilmaz,Ankara,open_to_relationship,3,10,-15,40,-5,-10
Serkan Karaca,Ankara,open_to_relationship,Pelin Yildiz,Ankara,open_to_relationship,11,40,5,20,25,-10
Emre Yilmaz,Istanbul,just_friends,Derya Ozturk,Istanbul,just_friends,1,5,-10,30,-5,-10
Emre Yilmaz,Istanbul,just_friends,Aylin Polat,Istanbul,just_friends,7,25,-20,20,35,-10
Emre Yilmaz,Istanbul,just_friends,Elif Aydin,Istanbul,just_friends,22,78,5,30,53,-10
Emre Yilmaz,Istanbul,just_friends,Derya Ozdemir,Istanbul,just_friends,26,95,-10,35,70,0
Emre Yilmaz,Istanbul,just_friends,Derya Sahin,Istanbul,not_sure_yet,11,38,5,10,33,-10
Emre Yilmaz,Istanbul,just_friends,Buse Aksoy,Istanbul,not_sure_yet,8,30,5,10,25,-10
Emre Yilmaz,Istanbul,just_friends,Aylin Ozdemir,Istanbul,just_friends,19,68,-30,30,68,0
Emre Yilmaz,Istanbul,just_friends,Derya Aslan,Istanbul,just_friends,18,65,5,30,30,0
Asli Aksoy,Izmir,just_friends,Mehmet Arslan,Izmir,just_friends,11,40,0,35,15,-10
Asli Aksoy,Izmir,just_friends,Kerem Polat,Izmir,just_friends,33,120,-25,30,60,55
Eren Koc,Istanbul,open_to_relationship,Asli Kurt,Istanbul,open_to_relationship,18,63,5,30,38,-10
Eren Koc,Istanbul,open_to_relationship,Derya Koc,Istanbul,open_to_relationship,22,80,25,40,25,-10
Eren Koc,Istanbul,open_to_relationship,Aylin Arslan,Istanbul,open_to_relationship,24,88,-5,30,25,38
Eren Koc,Istanbul,open_to_relationship,Derya Sahin,Istanbul,not_sure_yet,18,63,5,10,23,25
Eren Koc,Istanbul,open_to_relationship,Buse Aksoy,Istanbul,not_sure_yet,26,93,5,10,40,38
Eren Koc,Istanbul,open_to_relationship,Gizem Sahin,Istanbul,open_to_relationship,18,63,-10,30,-5,48
Eren Koc,Istanbul,open_to_relationship,Zeynep Erdogan,Istanbul,open_to_relationship,19,70,5,30,45,-10
Eren Koc,Istanbul,open_to_relationship,Tugce Ozturk,Istanbul,open_to_relationship,32,116,-5,40,23,58
Burak Polat,Istanbul,keeping_it_casual,Melis Aydin,Istanbul,keeping_it_casual,31,113,-10,23,65,35
Burak Polat,Istanbul,keeping_it_casual,Sinem Kurt,Istanbul,keeping_it_casual,17,60,0,30,40,-10
Burak Polat,Istanbul,keeping_it_casual,Ece Sahin,Istanbul,keeping_it_casual,16,58,-10,30,-5,43
Burak Polat,Istanbul,keeping_it_casual,Derya Sahin,Istanbul,not_sure_yet,23,83,0,10,50,23
Burak Polat,Istanbul,keeping_it_casual,Buse Aksoy,Istanbul,not_sure_yet,19,68,0,10,58,0
Burak Polat,Istanbul,keeping_it_casual,Selin Kaya,Istanbul,keeping_it_casual,16,58,0,23,45,-10
Burak Polat,Istanbul,keeping_it_casual,Pelin Polat,Istanbul,keeping_it_casual,32,114,-10,28,53,43
Furkan Tekin,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,27,98,0,25,-5,78
Furkan Tekin,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,41,148,10,25,50,63
Furkan Tekin,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,37,133,-5,25,53,60
Furkan Tekin,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,47,168,15,10,63,80
Furkan Tekin,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,19,68,-5,10,73,-10
Furkan Tekin,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,11,40,-5,10,45,-10
Furkan Tekin,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,42,150,5,10,70,65
Furkan Tekin,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,6,23,-5,10,28,-10
Furkan Tekin,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,17,60,-10,20,60,-10
Furkan Tekin,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,8,28,-25,10,-5,48
Furkan Tekin,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,32,116,-15,15,63,53
